Date,Facility,Total Operations
01/03/2019,BAF,84
01/03/2019,BAK,162
01/03/2019,BAZ,222
01/03/2019,BBG,10
01/03/2019,BCT,175
01/03/2019,BDL,255
01/03/2019,BDR,84
01/03/2019,BED,207
01/03/2019,BET,220
01/03/2019,BFI,200
01/03/2019,BFL,144
01/03/2019,BFM,125
01/03/2019,BGM,25
01/03/2019,BGR,62
01/03/2019,BHM,229
01/03/2019,BIL,165
01/03/2019,BIS,117
01/03/2019,BJC,666
01/03/2019,BKL,141
01/03/2019,BKV,108
01/03/2019,BLI,82
01/03/2019,BMG,116
01/03/2019,BMI,98
01/03/2019,BNA,541
01/03/2019,BOI,390
01/03/2019,BOS,1064
01/03/2019,BPT,23
01/03/2019,BQN,80
01/03/2019,BRO,79
01/03/2019,BTL,142
01/03/2019,BTR,80
01/03/2019,BTV,96
01/03/2019,BUF,195
01/03/2019,BUR,382
01/03/2019,BVY,177
01/03/2019,BWI,730
01/03/2019,BZN,288
01/03/2019,CAE,130
01/03/2019,CAK,149
01/03/2019,CCR,354
01/03/2019,CDW,134
01/03/2019,CGF,57
01/03/2019,CHA,154
01/03/2019,CHD,653
01/03/2019,CHO,211
01/03/2019,CHS,379
01/03/2019,CIC,37
01/03/2019,CID,121
01/03/2019,CKB,41
01/03/2019,CLE,342
01/03/2019,CLL,49
01/03/2019,CLT,1603
01/03/2019,CMA,504
01/03/2019,CMH,319
01/03/2019,CMI,93
01/03/2019,CNO,485
01/03/2019,CNW,2
01/03/2019,COS,497
01/03/2019,COU,37
01/03/2019,CPR,73
01/03/2019,CPS,409
01/03/2019,CRE,0
01/03/2019,CRG,586
01/03/2019,CRP,261
01/03/2019,CRQ,80
01/03/2019,CRW,74
01/03/2019,CSG,26
01/03/2019,CVG,448
01/03/2019,CWA,38
01/03/2019,CWF,3
01/03/2019,CXO,57
01/03/2019,CXY,52
01/03/2019,CYS,118
01/03/2019,DAB,881
01/03/2019,DAL,576
01/03/2019,DAY,138
01/03/2019,DBQ,75
01/03/2019,DCA,696
01/03/2019,DEN,1708
01/03/2019,DET,48
01/03/2019,DFW,1978
01/03/2019,DHN,200
01/03/2019,DLH,229
01/03/2019,DPA,476
01/03/2019,DSM,205
01/03/2019,DTN,8
01/03/2019,DTO,18
01/03/2019,DTS,88
01/03/2019,DTW,989
01/03/2019,DVT,1508
01/03/2019,DWH,57
01/03/2019,DXR,77
01/03/2019,EAU,58
01/03/2019,ECP,75
01/03/2019,EGE,206
01/03/2019,ELM,41
01/03/2019,ELP,252
01/03/2019,EMT,287
01/03/2019,ENA,128
01/03/2019,ENW,133
01/03/2019,ERI,52
01/03/2019,ESN,142
01/03/2019,EUG,232
01/03/2019,EVB,537
01/03/2019,EVV,153
01/03/2019,EWB,93
01/03/2019,EWN,55
01/03/2019,EWR,1322
01/03/2019,EYW,192
01/03/2019,FAI,137
01/03/2019,FAR,255
01/03/2019,FAT,237
01/03/2019,FAY,35
01/03/2019,FCM,264
01/03/2019,FDK,251
01/03/2019,FFZ,665
01/03/2019,FIN,609
01/03/2019,FLG,175
01/03/2019,FLL,1110
01/03/2019,FLO,14
01/03/2019,FMN,69
01/03/2019,FMY,242
01/03/2019,FNT,97
01/03/2019,FOE,158
01/03/2019,FOK,122
01/03/2019,FPR,445
01/03/2019,FRG,569
01/03/2019,FSD,207
01/03/2019,FSM,20
01/03/2019,FTG,194
01/03/2019,FTW,82
01/03/2019,FTY,50
01/03/2019,FUL,171
01/03/2019,FWA,191
01/03/2019,FWS,6
01/03/2019,FXE,480
01/03/2019,FYV,5
01/03/2019,GCK,28
01/03/2019,GCN,181
01/03/2019,GEG,174
01/03/2019,GEU,252
01/03/2019,GFK,452
01/03/2019,GGG,24
01/03/2019,GJT,106
01/03/2019,GKY,6
01/03/2019,GLH,7
01/03/2019,GLS,19
01/03/2019,GMU,86
01/03/2019,GNV,216
01/03/2019,GON,171
01/03/2019,GPI,46
01/03/2019,GPM,1
01/03/2019,GPT,66
01/03/2019,GRB,76
01/03/2019,GRI,42
01/03/2019,GRR,215
01/03/2019,GSN,339
01/03/2019,GSO,193
01/03/2019,GSP,139
01/03/2019,GTF,56
01/03/2019,GTR,173
01/03/2019,GTU,152
01/03/2019,GUM,287
01/03/2019,GYH,26
01/03/2019,GYI,1
01/03/2019,GYR,238
01/03/2019,GYY,77
01/03/2019,HEF,211
01/03/2019,HFD,65
01/03/2019,HGR,123
01/03/2019,HHR,168
01/03/2019,HIO,317
01/03/2019,HKS,4
01/03/2019,HKY,33
01/03/2019,HLG,95
01/03/2019,HLN,263
01/03/2019,HND,261
01/03/2019,HNL,1009
01/03/2019,HOB,23
01/03/2019,HOU,538
01/03/2019,HPN,318
01/03/2019,HQZ,1
01/03/2019,HRL,114
01/03/2019,HSA,59
01/03/2019,HSV,143
01/03/2019,HTS,27
01/03/2019,HUF,85
01/03/2019,HUM,165
01/03/2019,HUT,110
01/03/2019,HVN,38
01/03/2019,HWD,358
01/03/2019,HWO,860
01/03/2019,HXD,61
01/03/2019,HYA,196
01/03/2019,HYI,145
01/03/2019,IAD,802
01/03/2019,IAG,12
01/03/2019,IAH,1391
01/03/2019,ICT,249
01/03/2019,IDA,41
01/03/2019,IFP,31
01/03/2019,ILG,164
01/03/2019,ILM,119
01/03/2019,IND,579
01/03/2019,INT,26
01/03/2019,IPT,81
01/03/2019,ISM,405
01/03/2019,ISO,14
01/03/2019,ISP,274
01/03/2019,ITH,20
01/03/2019,ITO,250
01/03/2019,IWA,803
01/03/2019,IXD,249
01/03/2019,JAC,119
01/03/2019,JAN,83
01/03/2019,JAX,366
01/03/2019,JEF,230
01/03/2019,JFK,1264
01/03/2019,JLN,95
01/03/2019,JNU,112
01/03/2019,JQF,26
01/03/2019,JRF,407
01/03/2019,JVL,193
01/03/2019,JXN,166
01/03/2019,KOA,379
01/03/2019,LAF,232
01/03/2019,LAL,286
01/03/2019,LAN,92
01/03/2019,LAS,1564
01/03/2019,LAW,0
01/03/2019,LAX,2076
01/03/2019,LBB,267
01/03/2019,LBE,73
01/03/2019,LCH,31
01/03/2019,LEB,27
01/03/2019,LEE,234
01/03/2019,LEX,245
01/03/2019,LFT,53
01/03/2019,LGA,815
01/03/2019,LGB,876
01/03/2019,LIH,436
01/03/2019,LIT,181
01/03/2019,LMT,200
01/03/2019,LNK,221
01/03/2019,LNS,250
01/03/2019,LOU,239
01/03/2019,LRD,516
01/03/2019,LSE,93
01/03/2019,LUK,326
01/03/2019,LVK,508
01/03/2019,LWB,29
01/03/2019,LWM,82
01/03/2019,LWS,27
01/03/2019,LYH,139
01/03/2019,LZU,47
01/03/2019,MAF,175
01/03/2019,MBS,43
01/03/2019,MCI,347
01/03/2019,MCN,11
01/03/2019,MCO,1113
01/03/2019,MDH,37
01/03/2019,MDT,230
01/03/2019,MDW,603
01/03/2019,MEI,17
01/03/2019,MEM,829
01/03/2019,MER,232
01/03/2019,MFD,36
01/03/2019,MFE,204
01/03/2019,MFR,127
01/03/2019,MGM,59
01/03/2019,MGW,170
01/03/2019,MHK,113
01/03/2019,MHR,536
01/03/2019,MHT,129
01/03/2019,MIA,1350
01/03/2019,MIC,143
01/03/2019,MIE,157
01/03/2019,MKC,119
01/03/2019,MKE,313
01/03/2019,MKG,153
01/03/2019,MKK,119
01/03/2019,MKL,69
01/03/2019,MLB,357
01/03/2019,MLI,122
01/03/2019,MLU,26
01/03/2019,MMU,201
01/03/2019,MOB,141
01/03/2019,MOD,148
01/03/2019,MOT,70
01/03/2019,MQY,82
01/03/2019,MRI,318
01/03/2019,MRY,129
01/03/2019,MSN,265
01/03/2019,MSO,102
01/03/2019,MSP,1051
01/03/2019,MSY,364
01/03/2019,MTN,225
01/03/2019,MVY,18
01/03/2019,MWA,34
01/03/2019,MWC,118
01/03/2019,MWH,98
01/03/2019,MYF,771
01/03/2019,MYR,80
01/03/2019,NEW,49
01/03/2019,NQA,147
01/03/2019,OAJ,27
01/03/2019,OAK,876
01/03/2019,OCF,202
01/03/2019,OGD,400
01/03/2019,OGG,489
01/03/2019,OJC,228
01/03/2019,OKC,123
01/03/2019,OLM,25
01/03/2019,OLV,132
01/03/2019,OMA,284
01/03/2019,OMN,6
01/03/2019,ONT,314
01/03/2019,OPF,553
01/03/2019,ORD,2429
01/03/2019,ORF,184
01/03/2019,ORH,22
01/03/2019,ORL,419
01/03/2019,OSH,166
01/03/2019,OSU,210
01/03/2019,OTH,68
01/03/2019,OUN,2
01/03/2019,OWB,80
01/03/2019,OWD,61
01/03/2019,OXC,53
01/03/2019,OXR,232
01/03/2019,PAE,14
01/03/2019,PAH,60
01/03/2019,PAO,425
01/03/2019,PBI,515
01/03/2019,PDK,153
01/03/2019,PDT,95
01/03/2019,PDX,694
01/03/2019,PGD,242
01/03/2019,PHF,39
01/03/2019,PHL,1091
01/03/2019,PHX,1331
01/03/2019,PIA,134
01/03/2019,PIE,363
01/03/2019,PIH,41
01/03/2019,PIT,391
01/03/2019,PKB,174
01/03/2019,PMD,114
01/03/2019,PMP,528
01/03/2019,PNE,146
01/03/2019,PNS,109
01/03/2019,POC,283
01/03/2019,POU,88
01/03/2019,PRC,422
01/03/2019,PSC,74
01/03/2019,PSP,228
01/03/2019,PTK,352
01/03/2019,PUB,251
01/03/2019,PVD,185
01/03/2019,PVU,176
01/03/2019,PWA,11
01/03/2019,PWK,193
01/03/2019,PWM,111
01/03/2019,RAL,393
01/03/2019,RAP,143
01/03/2019,RBD,16
01/03/2019,RDD,184
01/03/2019,RDG,144
01/03/2019,RDM,201
01/03/2019,RDU,492
01/03/2019,RFD,200
01/03/2019,RHV,506
01/03/2019,RIC,282
01/03/2019,RME,4
01/03/2019,RNM,345
01/03/2019,RNO,255
01/03/2019,RNT,64
01/03/2019,ROA,173
01/03/2019,ROC,154
01/03/2019,ROG,11
01/03/2019,ROW,44
01/03/2019,RST,139
01/03/2019,RSW,336
01/03/2019,RVS,2
01/03/2019,RYN,243
01/03/2019,RYY,26
01/03/2019,SAC,435
01/03/2019,SAF,230
01/03/2019,SAN,653
01/03/2019,SAT,469
01/03/2019,SAV,224
01/03/2019,SAW,25
01/03/2019,SBA,326
01/03/2019,SBN,99
01/03/2019,SBP,266
01/03/2019,SBY,147
01/03/2019,SCK,262
01/03/2019,SDF,613
01/03/2019,SDL,454
01/03/2019,SDM,265
01/03/2019,SEA,1200
01/03/2019,SEE,586
01/03/2019,SFB,1070
01/03/2019,SFF,17
01/03/2019,SFO,1284
01/03/2019,SGF,218
01/03/2019,SGJ,480
01/03/2019,SGR,63
01/03/2019,SHV,72
01/03/2019,SIG,374
01/03/2019,SJC,527
01/03/2019,SJT,195
01/03/2019,SJU,501
01/03/2019,SLC,1001
01/03/2019,SLE,83
01/03/2019,SLN,98
01/03/2019,SMF,397
01/03/2019,SMO,298
01/03/2019,SMX,72
01/03/2019,SNA,872
01/03/2019,SNS,202
01/03/2019,SPG,349
01/03/2019,SPI,130
01/03/2019,SQL,247
01/03/2019,SRQ,514
01/03/2019,SSF,292
01/03/2019,STC,153
01/03/2019,STJ,90
01/03/2019,STL,528
01/03/2019,STP,134
01/03/2019,STS,294
01/03/2019,STT,172
01/03/2019,STX,118
01/03/2019,SUA,538
01/03/2019,SUN,147
01/03/2019,SUS,371
01/03/2019,SUX,39
01/03/2019,SWF,61
01/03/2019,SWO,0
01/03/2019,SYR,285
01/03/2019,TCL,33
01/03/2019,TEB,319
01/03/2019,TIW,10
01/03/2019,TIX,167
01/03/2019,TKI,19
01/03/2019,TLH,203
01/03/2019,TMB,564
01/03/2019,TOA,362
01/03/2019,TOL,90
01/03/2019,TOP,43
01/03/2019,TPA,658
01/03/2019,TRI,51
01/03/2019,TTD,131
01/03/2019,TTN,205
01/03/2019,TUL,154
01/03/2019,TUP,83
01/03/2019,TUS,358
01/03/2019,TVC,173
01/03/2019,TWF,67
01/03/2019,TXK,17
01/03/2019,TYR,21
01/03/2019,TYS,313
01/03/2019,TZR,91
01/03/2019,UAO,70
01/03/2019,UES,172
01/03/2019,UGN,235
01/03/2019,UNV,54
01/03/2019,VCT,137
01/03/2019,VCV,2
01/03/2019,VGT,566
01/03/2019,VNY,671
01/03/2019,VQQ,546
01/03/2019,VRB,858
01/03/2019,WDG,1
01/03/2019,WHP,292
01/03/2019,WJF,147
01/03/2019,XNA,81
01/03/2019,YIP,145
01/03/2019,YKM,80
01/03/2019,YNG,32
01/04/2019,ABE,258
01/04/2019,ABI,158
01/04/2019,ABQ,495
01/04/2019,ABY,20
01/04/2019,ACK,128
01/04/2019,ACT,225
01/04/2019,ACY,141
01/04/2019,ADM,64
01/04/2019,ADQ,151
01/04/2019,ADS,401
01/04/2019,ADW,168
01/04/2019,AEG,188
01/04/2019,AEX,65
01/04/2019,AFW,686
01/04/2019,AGC,168
01/04/2019,AGS,42
01/04/2019,AHN,5
01/04/2019,AKN,18
01/04/2019,ALB,186
01/04/2019,ALN,111
01/04/2019,ALO,75
01/04/2019,ALW,94
01/04/2019,AMA,204
01/04/2019,ANC,480
01/04/2019,ANE,272
01/04/2019,APA,1043
01/04/2019,APC,178
01/04/2019,ARA,150
01/04/2019,ARB,228
01/04/2019,ARR,232
01/04/2019,ASE,253
01/04/2019,ASG,82
01/04/2019,ASH,209
01/04/2019,ATL,2364
01/04/2019,ATW,79
01/04/2019,AUS,585
01/04/2019,AVL,77
01/04/2019,AVP,121
01/04/2019,AZO,208
01/04/2019,BAF,162
01/04/2019,BAK,184
01/04/2019,BAZ,250
01/04/2019,BBG,9
01/04/2019,BCT,237
01/04/2019,BDL,243
01/04/2019,BDR,110
01/04/2019,BED,273
01/04/2019,BET,5
01/04/2019,BFI,320
01/04/2019,BFL,141
01/04/2019,BFM,205
01/04/2019,BGM,68
01/04/2019,BGR,139
01/04/2019,BHM,267
01/04/2019,BIL,288
01/04/2019,BIS,155
01/04/2019,BJC,877
01/04/2019,BKL,141
01/04/2019,BKV,20
01/04/2019,BLI,110
01/04/2019,BMG,51
01/04/2019,BMI,80
01/04/2019,BNA,529
01/04/2019,BOI,410
01/04/2019,BOS,1039
01/04/2019,BPT,79
01/04/2019,BQN,129
01/04/2019,BRO,75
01/04/2019,BTL,231
01/04/2019,BTR,204
01/04/2019,BTV,199
01/04/2019,BUF,206
01/04/2019,BUR,360
01/04/2019,BVY,207
01/04/2019,BWI,694
01/04/2019,BZN,344
01/04/2019,CAE,115
01/04/2019,CAK,215
01/04/2019,CCR,329
01/04/2019,CDW,304
01/04/2019,CGF,137
01/04/2019,CHA,90
01/04/2019,CHD,814
01/04/2019,CHO,111
01/04/2019,CHS,231
01/04/2019,CIC,34
01/04/2019,CID,183
01/04/2019,CKB,43
01/04/2019,CLE,321
01/04/2019,CLL,125
01/04/2019,CLT,1619
01/04/2019,CMA,486
01/04/2019,CMH,346
01/04/2019,CMI,58
01/04/2019,CNO,527
01/04/2019,CNW,173
01/04/2019,COS,450
01/04/2019,COU,58
01/04/2019,CPR,71
01/04/2019,CPS,240
01/04/2019,CRE,0
01/04/2019,CRG,88
01/04/2019,CRP,384
01/04/2019,CRQ,394
01/04/2019,CRW,53
01/04/2019,CSG,23
01/04/2019,CVG,437
01/04/2019,CWA,45
01/04/2019,CWF,143
01/04/2019,CXO,343
01/04/2019,CXY,68
01/04/2019,CYS,124
01/04/2019,DAB,347
01/04/2019,DAL,638
01/04/2019,DAY,120
01/04/2019,DBQ,101
01/04/2019,DCA,705
01/04/2019,DEN,1741
01/04/2019,DET,72
01/04/2019,DFW,1992
01/04/2019,DHN,243
01/04/2019,DLH,292
01/04/2019,DPA,379
01/04/2019,DSM,265
01/04/2019,DTN,114
01/04/2019,DTO,574
01/04/2019,DTS,74
01/04/2019,DTW,1000
01/04/2019,DVT,1437
01/04/2019,DWH,436
01/04/2019,DXR,223
01/04/2019,EAU,97
01/04/2019,ECP,130
01/04/2019,EGE,197
01/04/2019,ELM,60
01/04/2019,ELP,270
01/04/2019,EMT,315
01/04/2019,ENA,137
01/04/2019,ENW,302
01/04/2019,ERI,91
01/04/2019,ESN,99
01/04/2019,EUG,164
01/04/2019,EVB,230
01/04/2019,EVV,41
01/04/2019,EWB,158
01/04/2019,EWN,77
01/04/2019,EWR,1250
01/04/2019,EYW,181
01/04/2019,FAI,150
01/04/2019,FAR,255
01/04/2019,FAT,226
01/04/2019,FAY,31
01/04/2019,FCM,386
01/04/2019,FDK,116
01/04/2019,FFZ,861
01/04/2019,FIN,85
01/04/2019,FLG,121
01/04/2019,FLL,1067
01/04/2019,FLO,10
01/04/2019,FMN,148
01/04/2019,FMY,214
01/04/2019,FNT,100
01/04/2019,FOE,96
01/04/2019,FOK,212
01/04/2019,FPR,417
01/04/2019,FRG,851
01/04/2019,FSD,204
01/04/2019,FSM,61
01/04/2019,FTG,454
01/04/2019,FTW,629
01/04/2019,FTY,53
01/04/2019,FUL,182
01/04/2019,FWA,170
01/04/2019,FWS,288
01/04/2019,FXE,489
01/04/2019,FYV,46
01/04/2019,GCK,35
01/04/2019,GCN,159
01/04/2019,GEG,183
01/04/2019,GEU,202
01/04/2019,GFK,387
01/04/2019,GGG,81
01/04/2019,GJT,124
01/04/2019,GKY,305
01/04/2019,GLH,10
01/04/2019,GLS,78
01/04/2019,GMU,26
01/04/2019,GNV,78
01/04/2019,GON,174
01/04/2019,GPI,88
01/04/2019,GPM,226
01/04/2019,GPT,211
01/04/2019,GRB,166
01/04/2019,GRI,98
01/04/2019,GRR,263
01/04/2019,GSN,316
01/04/2019,GSO,162
01/04/2019,GSP,135
01/04/2019,GTF,66
01/04/2019,GTR,44
01/04/2019,GTU,472
01/04/2019,GUM,151
01/04/2019,GYH,12
01/04/2019,GYI,249
01/04/2019,GYR,356
01/04/2019,GYY,72
01/04/2019,HEF,179
01/04/2019,HFD,211
01/04/2019,HGR,188
01/04/2019,HHR,208
01/04/2019,HIO,308
01/04/2019,HKS,28
01/04/2019,HKY,9
01/04/2019,HLG,94
01/04/2019,HLN,258
01/04/2019,HND,257
01/04/2019,HNL,966
01/04/2019,HOB,48
01/04/2019,HOU,577
01/04/2019,HPN,416
01/04/2019,HQZ,57
01/04/2019,HRL,139
01/04/2019,HSA,115
01/04/2019,HSV,93
01/04/2019,HTS,38
01/04/2019,HUF,28
01/04/2019,HUM,258
01/04/2019,HUT,93
01/04/2019,HVN,32
01/04/2019,HWD,402
01/04/2019,HWO,936
01/04/2019,HXD,15
01/04/2019,HYA,173
01/04/2019,HYI,239
01/04/2019,IAD,774
01/04/2019,IAG,43
01/04/2019,IAH,1398
01/04/2019,ICT,407
01/04/2019,IDA,60
01/04/2019,IFP,42
01/04/2019,ILG,156
01/04/2019,ILM,92
01/04/2019,IND,489
01/04/2019,INT,29
01/04/2019,IPT,62
01/04/2019,ISM,213
01/04/2019,ISO,4
01/04/2019,ISP,544
01/04/2019,ITH,174
01/04/2019,ITO,286
01/04/2019,IWA,1002
01/04/2019,IXD,130
01/04/2019,JAC,86
01/04/2019,JAN,122
01/04/2019,JAX,234
01/04/2019,JEF,228
01/04/2019,JFK,1227
01/04/2019,JLN,113
01/04/2019,JNU,161
01/04/2019,JQF,36
01/04/2019,JRF,663
01/04/2019,JVL,290
01/04/2019,JXN,169
01/04/2019,KOA,390
01/04/2019,LAF,181
01/04/2019,LAL,101
01/04/2019,LAN,97
01/04/2019,LAS,1508
01/04/2019,LAW,121
01/04/2019,LAX,2026
01/04/2019,LBB,349
01/04/2019,LBE,73
01/04/2019,LCH,122
01/04/2019,LEB,158
01/04/2019,LEE,117
01/04/2019,LEX,110
01/04/2019,LFT,114
01/04/2019,LGA,824
01/04/2019,LGB,844
01/04/2019,LIH,491
01/04/2019,LIT,214
01/04/2019,LMT,146
01/04/2019,LNK,210
01/04/2019,LNS,335
01/04/2019,LOU,111
01/04/2019,LRD,259
01/04/2019,LSE,129
01/04/2019,LUK,237
01/04/2019,LVK,505
01/04/2019,LWB,13
01/04/2019,LWM,90
01/04/2019,LWS,33
01/04/2019,LYH,25
01/04/2019,LZU,100
01/04/2019,MAF,239
01/04/2019,MBS,58
01/04/2019,MCI,359
01/04/2019,MCN,51
01/04/2019,MCO,1103
01/04/2019,MDH,28
01/04/2019,MDT,153
01/04/2019,MDW,595
01/04/2019,MEI,152
01/04/2019,MEM,753
01/04/2019,MER,205
01/04/2019,MFD,27
01/04/2019,MFE,222
01/04/2019,MFR,119
01/04/2019,MGM,279
01/04/2019,MGW,165
01/04/2019,MHK,122
01/04/2019,MHR,406
01/04/2019,MHT,171
01/04/2019,MIA,1362
01/04/2019,MIC,167
01/04/2019,MIE,87
01/04/2019,MKC,173
01/04/2019,MKE,304
01/04/2019,MKG,117
01/04/2019,MKK,125
01/04/2019,MKL,11
01/04/2019,MLB,187
01/04/2019,MLI,132
01/04/2019,MLU,92
01/04/2019,MMU,265
01/04/2019,MOB,261
01/04/2019,MOD,238
01/04/2019,MOT,113
01/04/2019,MQY,137
01/04/2019,MRI,27
01/04/2019,MRY,175
01/04/2019,MSN,301
01/04/2019,MSO,79
01/04/2019,MSP,1013
01/04/2019,MSY,368
01/04/2019,MTN,273
01/04/2019,MVY,33
01/04/2019,MWA,10
01/04/2019,MWC,119
01/04/2019,MWH,192
01/04/2019,MYF,822
01/04/2019,MYR,77
01/04/2019,NEW,136
01/04/2019,NQA,8
01/04/2019,OAJ,31
01/04/2019,OAK,786
01/04/2019,OCF,81
01/04/2019,OGD,405
01/04/2019,OGG,475
01/04/2019,OJC,234
01/04/2019,OKC,297
01/04/2019,OLM,125
01/04/2019,OLV,13
01/04/2019,OMA,275
01/04/2019,OMN,4
01/04/2019,ONT,278
01/04/2019,OPF,461
01/04/2019,ORD,2420
01/04/2019,ORF,181
01/04/2019,ORH,154
01/04/2019,ORL,296
01/04/2019,OSH,264
01/04/2019,OSU,262
01/04/2019,OTH,52
01/04/2019,OUN,47
01/04/2019,OWB,7
01/04/2019,OWD,216
01/04/2019,OXC,194
01/04/2019,OXR,291
01/04/2019,PAE,113
01/04/2019,PAH,9
01/04/2019,PAO,457
01/04/2019,PBI,541
01/04/2019,PDK,187
01/04/2019,PDT,52
01/04/2019,PDX,659
01/04/2019,PGD,148
01/04/2019,PHF,65
01/04/2019,PHL,1067
01/04/2019,PHX,1314
01/04/2019,PIA,120
01/04/2019,PIE,158
01/04/2019,PIH,62
01/04/2019,PIT,398
01/04/2019,PKB,283
01/04/2019,PMD,100
01/04/2019,PMP,559
01/04/2019,PNE,299
01/04/2019,PNS,532
01/04/2019,POC,257
01/04/2019,POU,205
01/04/2019,PRC,507
01/04/2019,PSC,145
01/04/2019,PSP,256
01/04/2019,PTK,525
01/04/2019,PUB,261
01/04/2019,PVD,184
01/04/2019,PVU,144
01/04/2019,PWA,109
01/04/2019,PWK,218
01/04/2019,PWM,145
01/04/2019,RAL,330
01/04/2019,RAP,143
01/04/2019,RBD,192
01/04/2019,RDD,215
01/04/2019,RDG,145
01/04/2019,RDM,223
01/04/2019,RDU,464
01/04/2019,RFD,230
01/04/2019,RHV,481
01/04/2019,RIC,207
01/04/2019,RME,108
01/04/2019,RNM,354
01/04/2019,RNO,265
01/04/2019,RNT,195
01/04/2019,ROA,209
01/04/2019,ROC,220
01/04/2019,ROG,20
01/04/2019,ROW,60
01/04/2019,RST,137
01/04/2019,RSW,312
01/04/2019,RVS,755
01/04/2019,RYN,278
01/04/2019,RYY,33
01/04/2019,SAC,393
01/04/2019,SAF,99
01/04/2019,SAN,646
01/04/2019,SAT,501
01/04/2019,SAV,198
01/04/2019,SAW,69
01/04/2019,SBA,232
01/04/2019,SBN,118
01/04/2019,SBP,224
01/04/2019,SBY,263
01/04/2019,SCK,205
01/04/2019,SDF,480
01/04/2019,SDL,601
01/04/2019,SDM,288
01/04/2019,SEA,1202
01/04/2019,SEE,714
01/04/2019,SFB,359
01/04/2019,SFF,119
01/04/2019,SFO,1336
01/04/2019,SGF,177
01/04/2019,SGJ,34
01/04/2019,SGR,342
01/04/2019,SHV,183
01/04/2019,SIG,294
01/04/2019,SJC,549
01/04/2019,SJT,325
01/04/2019,SJU,549
01/04/2019,SLC,977
01/04/2019,SLE,104
01/04/2019,SLN,156
01/04/2019,SMF,363
01/04/2019,SMO,220
01/04/2019,SMX,89
01/04/2019,SNA,1110
01/04/2019,SNS,237
01/04/2019,SPG,63
01/04/2019,SPI,133
01/04/2019,SQL,297
01/04/2019,SRQ,194
01/04/2019,SSF,565
01/04/2019,STC,121
01/04/2019,STJ,147
01/04/2019,STL,513
01/04/2019,STP,163
01/04/2019,STS,330
01/04/2019,STT,185
01/04/2019,STX,93
01/04/2019,SUA,502
01/04/2019,SUN,123
01/04/2019,SUS,330
01/04/2019,SUX,83
01/04/2019,SWF,156
01/04/2019,SWO,108
01/04/2019,SYR,178
01/04/2019,TCL,74
01/04/2019,TEB,296
01/04/2019,TIW,137
01/04/2019,TIX,57
01/04/2019,TKI,508
01/04/2019,TLH,256
01/04/2019,TMB,542
01/04/2019,TOA,296
01/04/2019,TOL,85
01/04/2019,TOP,81
01/04/2019,TPA,607
01/04/2019,TRI,85
01/04/2019,TTD,172
01/04/2019,TTN,299
01/04/2019,TUL,273
01/04/2019,TUP,17
01/04/2019,TUS,423
01/04/2019,TVC,234
01/04/2019,TWF,128
01/04/2019,TXK,107
01/04/2019,TYR,151
01/04/2019,TYS,225
01/04/2019,TZR,56
01/04/2019,UAO,86
01/04/2019,UES,269
01/04/2019,UGN,205
01/04/2019,UNV,113
01/04/2019,VCT,253
01/04/2019,VCV,11
01/04/2019,VGT,533
01/04/2019,VNY,887
01/04/2019,VQQ,65
01/04/2019,VRB,555
01/04/2019,WDG,159
01/04/2019,WHP,332
01/04/2019,WJF,162
01/04/2019,XNA,146
01/04/2019,YIP,241
01/04/2019,YKM,77
01/04/2019,YNG,91
01/05/2019,ABE,82
01/05/2019,ABI,124
01/05/2019,ABQ,351
01/05/2019,ABY,41
01/05/2019,ACK,47
01/05/2019,ACT,141
01/05/2019,ACY,38
01/05/2019,ADM,73
01/05/2019,ADQ,102
01/05/2019,ADS,413
01/05/2019,ADW,53
01/05/2019,AEG,231
01/05/2019,AEX,60
01/05/2019,AFW,333
01/05/2019,AGC,191
01/05/2019,AGS,94
01/05/2019,AHN,99
01/05/2019,AKN,44
01/05/2019,ALB,140
01/05/2019,ALN,156
01/05/2019,ALO,89
01/05/2019,ALW,44
01/05/2019,AMA,155
01/05/2019,ANC,451
01/05/2019,ANE,356
01/05/2019,APA,1333
01/05/2019,APC,36
01/05/2019,APF,402
01/05/2019,ARA,125
01/05/2019,ARB,298
01/05/2019,ARR,338
01/05/2019,ASE,317
01/05/2019,ASG,98
01/05/2019,ASH,92
01/05/2019,ATL,1920
01/05/2019,ATW,110
01/05/2019,AUS,531
01/05/2019,AVL,115
01/05/2019,AVP,127
01/05/2019,AZO,131
01/05/2019,BAF,6
01/05/2019,BAK,292
01/05/2019,BAZ,314
01/05/2019,BBG,14
01/05/2019,BCT,210
01/05/2019,BDL,174
01/05/2019,BDR,12
01/05/2019,BED,88
01/05/2019,BET,108
01/05/2019,BFI,494
01/05/2019,BFL,60
01/05/2019,BFM,162
01/05/2019,BGM,34
01/05/2019,BGR,138
01/05/2019,BHM,280
01/05/2019,BIL,242
01/05/2019,BIS,41
01/05/2019,BJC,654
01/05/2019,BKL,37
01/05/2019,BKV,139
01/05/2019,BLI,161
01/05/2019,BMG,70
01/05/2019,BMI,91
01/05/2019,BNA,531
01/05/2019,BOI,327
01/05/2019,BOS,855
01/05/2019,BPT,63
01/05/2019,BQN,67
01/05/2019,BRO,29
01/05/2019,BTL,42
01/05/2019,BTR,144
01/05/2019,BTV,230
01/05/2019,BUF,157
01/05/2019,BUR,225
01/05/2019,BVY,130
01/05/2019,BWI,576
01/05/2019,BZN,252
